Lon,Lat,GPS Head,PCI255_4_mean,PCI255_5_mean,PCI255_10_mean,PCI255_11_mean,PCI255_12_mean,PCI255_13_mean,PCI255_20_mean,PCI255_21_mean,PCI255_26_mean,PCI255_27_mean,PCI255_28_mean,PCI255_29_mean,PCI255_cell_mean,PCI255_4_max,PCI255_5_max,PCI255_10_max,PCI255_11_max,PCI255_12_max,PCI255_13_max,PCI255_20_max,PCI255_21_max,PCI255_26_max,PCI255_27_max,PCI255_28_max,PCI255_29_max,PCI255_cell_max,PCI255_4_min,PCI255_5_min,PCI255_10_min,PCI255_11_min,PCI255_12_min,PCI255_13_min,PCI255_20_min,PCI255_21_min,PCI255_26_min,PCI255_27_min,PCI255_28_min,PCI255_29_min,PCI255_cell_min,PCI255_4_std,PCI255_5_std,PCI255_10_std,PCI255_11_std,PCI255_12_std,PCI255_13_std,PCI255_20_std,PCI255_21_std,PCI255_26_std,PCI255_27_std,PCI255_28_std,PCI255_29_std,PCI255_cell_std,PCI255_4_count,PCI255_5_count,PCI255_10_count,PCI255_11_count,PCI255_12_count,PCI255_13_count,PCI255_20_count,PCI255_21_count,PCI255_26_count,PCI255_27_count,PCI255_28_count,PCI255_29_count,PCI255_cell_count,run
-93.261909,44.975437,30,,,,,,,-131.8,,,,,,-129.17,,,,,,,-131.8,,,,,,-129.17,,,,,,,-131.8,,,,,,-129.17,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,1,['19']
-93.261909,44.975441,30,,,,,,,-126.175,,,,,,-125.27000000000001,,,,,,,-125.32,,,,,,-124.5,,,,,,,-127.03,,,,,,-126.04,,,,,,,1.209152595829002,,,,,,1.0889444430272928,0,0,0,0,0,0,2,0,0,0,0,0,2,"['19', '19']"
-93.261909,44.975441,210,,,,-109.41,,,,,,,,,-109.2575,,,,-108.2,,,,,,,,,-108.16,,,,-110.18,,,,,,,,,-109.76,,,,0.8715503427800358,,,,,,,,,0.751725792205289,0,0,0,4,0,0,0,0,0,0,0,0,4,"['7', '7', '7', '7']"
-93.261909,44.975445,30,,,,,,,-122.52,-126.89,,,,,-122.35,,,,,,,-122.52,-126.89,,,,,-122.18,,,,,,,-122.52,-126.89,,,,,-122.52,,,,,,,,,,,,,0.24041630560342353,0,0,0,0,0,0,1,1,0,0,0,0,2,"['19', '19']"
-93.261909,44.975445,60,,,,-127.25,,,-124.395,,,,,,-123.19333333333333,,,,-127.25,,,-123.99,,,,,,-122.38,,,,-127.25,,,-124.8,,,,,,-123.85,,,,,,,0.5727564927611051,,,,,,0.7474177769717097,0,0,0,1,0,0,2,0,0,0,0,0,3,"['14', '14', '14']"
-93.261909,44.975449,0,,,,,,,-113.85,,,,,,-113.875,,,,,,,-113.78,,,,,,-113.8,,,,,,,-113.92,,,,,,-113.95,,,,,,,0.09899494936611203,,,,,,0.10606601717798615,0,0,0,0,0,0,2,0,0,0,0,0,2,"['5', '5']"
-93.261909,44.975449,30,,,,,,,-113.72,,,,,,-113.72,,,,,,,-113.72,,,,,,-113.72,,,,,,,-113.72,,,,,,-113.72,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,1,['5']
-93.261909,44.975456,300,-109.82,,,-105.15,,,-109.255,,,-114.53,,,-104.94,-108.88,,,-104.39,,,-109.22,,,-113.66,,,-104.29,-110.76,,,-105.91,,,-109.29,,,-115.4,,,-105.59,1.329360748630711,,,1.0748023074035544,,,0.049497474683058526,,,1.230365799264599,,,0.9192388155425048,2,0,0,2,0,0,2,0,0,2,0,0,2,"['8', '8']"
-93.261909,44.97546,300,-107.07,,,-99.95,,,-101.35666666666667,,,-115.05333333333334,,,-99.25999999999999,-106.21,,,-97.07,,,-100.44,,,-114.48,,,-97.05,-107.87,,,-102.34,,,-101.9,,,-116.14,,,-100.88,0.831624915451675,,,2.6689511048350094,,,0.7983942217559818,,,0.9415589908940015,,,1.981993945500343,3,0,0,3,0,0,3,0,0,3,0,0,3,"['8', '8', '8']"
-93.261909,44.975494,240,-106.56,,,-100.66,-115.56,,-106.27,,,,,,-100.48,-106.56,,,-100.66,-115.56,,-106.27,,,,,,-100.48,-106.56,,,-100.66,-115.56,,-106.27,,,,,,-100.48,,,,,,,,,,,,,,1,0,0,1,1,0,1,0,0,0,0,0,1,['14']
-93.261909,44.975498,240,-108.60000000000001,,,-103.73,-118.65333333333332,,-105.33,,,,,,-102.83666666666666,-105.84,,,-101.3,-116.11,,-104.06,,,,,,-100.89,-111.18,,,-105.86,-121.14,,-106.47,,,,,,-104.89,2.6745466905627238,,,2.2947548888715703,2.515478748336655,,1.210247908488172,,,,,,2.002132196767571,3,0,0,3,3,0,3,0,0,0,0,0,3,"['14', '14', '14']"
-93.261909,44.975502,240,-111.555,,,-106.28999999999999,-121.84,,-108.515,,,,,,-106.28999999999999,-111.01,,,-106.21,-121.8,,-107.84,,,,,,-106.21,-112.1,,,-106.37,-121.88,,-109.19,,,,,,-106.37,0.7707463914933241,,,0.11313708498985021,0.05656854249491757,,0.9545941546018352,,,,,,0.11313708498985021,2,0,0,2,2,0,2,0,0,0,0,0,2,"['14', '14']"
-93.261909,44.975521,0,,,,-116.68454545454547,-114.55,,-114.12,-114.56666666666668,-114.52,,,,-117.015,,,,-110.49,-114.55,,-110.18,-113.07,-114.52,,,,-110.05,,,,-122.68,-114.55,,-124.14,-116.09,-114.52,,,,-122.68,,,,5.1315735669214835,,,6.727679144152657,1.5101765901156483,0.0,,,,5.472022228822479,0,0,0,11,1,0,4,3,2,0,0,0,12,"['8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8', '8']"
-93.261909,44.975521,60,,,,-123.05,,,,,,,,,-122.4,,,,-123.05,,,,,,,,,-122.4,,,,-123.05,,,,,,,,,-122.4,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,['8']
-93.261909,44.975521,90,,,,-122.95249999999999,,,-123.73,,,,,,-122.898,,,,-122.91,,,-123.73,,,,,,-122.69,,,,-123.05,,,-123.73,,,,,,-123.15,,,,0.06652067347825555,,,,,,,,,0.1639207125411598,0,0,0,4,0,0,1,0,0,0,0,0,5,"['8', '8', '8', '8', '8']"
-93.261909,44.975548,30,,,,,,,-112.19,,,,,,-112.84,,,,,,,-112.19,,,,,,-112.84,,,,,,,-112.19,,,,,,-112.84,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,1,['7']
-93.261909,44.975552,30,,,,-109.7,,,-115.11,,,,,,-112.68,,,,-109.7,,,-115.1,,,,,,-109.36,,,,-109.7,,,-115.12,,,,,,-114.39,,,,,,,0.014142135623738184,,,,,,2.875639059409234,0,0,0,1,0,0,2,0,0,0,0,0,3,"['7', '7', '7']"
-93.261909,44.975555,30,,,,-109.4,,,-109.24000000000001,,,,,,-108.23666666666666,,,,-109.4,,,-108.18,,,,,,-106.96,,,,-109.4,,,-110.3,,,,,,-109.12,,,,,,,1.499066376115479,,,,,,1.132445730855719,0,0,0,1,0,0,2,0,0,0,0,0,3,"['7', '7', '7']"
-93.261909,44.975559,30,,,,-109.18,,,-112.75,,,,,,-111.08,,,,-109.18,,,-112.57,,,,,,-108.68,,,,-109.18,,,-112.93,,,,,,-112.68,,,,,,,0.25455844122716675,,,,,,2.1166010488516718,0,0,0,1,0,0,2,0,0,0,0,0,3,"['7', '7', '7']"
-93.261909,44.975563,30,,,,,,,,,,-107.12,,,-111.05,,,,,,,,,,-107.12,,,-111.05,,,,,,,,,,-107.12,,,-111.05,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,1,['7']
-93.261909,44.975719,210,,,,-103.94,,,-106.03666666666668,,,,,,-104.74000000000001,,,,-102.76,,,-105.11,,,,,,-102.7,,,,-104.95,,,-106.87,,,,,,-106.48,,,,0.9998999949994998,,,0.8837043246093924,,,,,,1.333141652888643,0,0,0,4,0,0,3,0,0,0,0,0,7,"['7', '7', '7', '7', '7', '7', '7']"
-93.261909,44.975719,240,,,,-107.025,,,,,,,,,-106.755,,,,-106.88,,,,,,,,,-106.74,,,,-107.17,,,,,,,,,-106.77,,,,0.20506096654410824,,,,,,,,,0.02121320343559723,0,0,0,2,0,0,0,0,0,0,0,0,2,"['7', '7']"
-93.261909,44.975723,210,,,,,,,-101.34,,,,,,-101.23,,,,,,,-101.34,,,,,,-101.23,,,,,,,-101.34,,,,,,-101.23,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,1,['7']
-93.261909,44.975723,240,,,,,,,-103.14,,,,,,-102.88,,,,,,,-103.14,,,,,,-102.88,,,,,,,-103.14,,,,,,-102.88,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,1,['7']
-93.261909,44.975727,240,,,,,,,-106.7,,,,,,-105.86,,,,,,,-106.7,,,,,,-105.86,,,,,,,-106.7,,,,,,-105.86,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,1,['7']
-93.261909,44.975731,240,,,,-102.58599999999998,,,,,,,,,-102.12599999999999,,,,-101.62,,,,,,,,,-101.45,,,,-104.52,,,,,,,,,-104.51,,,,1.306514446915912,,,,,,,,,1.3336903688637787,0,0,0,5,0,0,0,0,0,0,0,0,5,"['7', '7', '7', '7', '7']"
-93.261909,44.975765,240,,,,-111.64,,,,,,,,,-111.59,,,,-111.64,,,,,,,,,-111.59,,,,-111.64,,,,,,,,,-111.59,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,['8']
-93.261909,44.975769,240,,,,-112.27999999999999,,,,,,,,,-113.11,,,,-111.64,,,,,,,,,-111.77,,,,-113.3,,,,,,,,,-115.3,,,,0.8928605714219815,,,,,,,,,1.9123545696339879,0,0,0,3,0,0,0,0,0,0,0,0,3,"['8', '8', '8']"
-93.261909,44.975842,90,,,,-118.23333333333333,,,-117.505,,,,,,-117.56400000000001,,,,-117.41,,,-116.38,,,,,,-116.15,,,,-119.27,,,-118.63,,,,,,-119.17,,,,0.9481736831052228,,,1.590990257669732,,,,,,1.285566023197561,0,0,0,3,0,0,2,0,0,0,0,0,5,"['8', '8', '8', '8', '8']"
-93.261909,44.975906,240,,,,,,,-101.72,,,,,,-101.48,,,,,,,-101.72,,,,,,-101.48,,,,,,,-101.72,,,,,,-101.48,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,1,['8']
-93.261909,44.97591,240,,,,,,,-103.785,,,,,,-102.43,,,,,,,-102.8,,,,,,-102.13,,,,,,,-104.77,,,,,,-102.73,,,,,,,1.3930003589374977,,,,,,0.42426406871193956,0,0,0,0,0,0,2,0,0,0,0,0,2,"['8', '8']"
-93.261909,44.97591,270,,,,-101.72,,,,-105.54,,,,,-102.735,,,,-101.72,,,,-105.54,,,,,-101.7,,,,-101.72,,,,-105.54,,,,,-103.77,,,,,,,,,,,,,1.4637110370561486,0,0,0,1,0,0,0,1,0,0,0,0,2,"['8', '8']"
-93.261902,44.975128,210,-111.52,,,-111.52,,,-115.83,,,,,,-110.7825,-111.52,,,-110.77,,,-115.83,,,,,,-110.24,-111.52,,,-112.27,,,-115.83,,,,,,-111.99,,,,1.0606601717798212,,,,,,,,,0.8130754372545446,1,0,0,2,0,0,1,0,0,0,0,0,4,"['19', '19', '19', '19']"
-93.261902,44.975132,210,,,,-106.55,,,,,,,,,-106.39,,,,-106.55,,,,,,,,,-106.39,,,,-106.55,,,,,,,,,-106.39,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,['19']
-93.261902,44.975136,210,-108.46,,,-104.735,,,-109.13,,,-119.82,,,-104.68,-108.46,,,-104.09,,,-109.13,,,-119.82,,,-104.05,-108.46,,,-105.38,,,-109.13,,,-119.82,,,-105.31,,,,0.9121677477306407,,,,,,,,,0.8909545442950585,1,0,0,2,0,0,1,0,0,1,0,0,2,"['19', '19']"
-93.261902,44.97514,210,-107.07,,,-103.09666666666665,,,-108.19666666666667,,,-120.02333333333335,,,-103.09333333333332,-106.26,,,-102.65,,,-107.53,,,-119.45,,,-102.65,-107.52,,,-103.66,,,-108.87,,,-121.03,,,-103.66,0.70292247083159,,,0.5150080905513307,,,0.670024875160121,,,0.8746046725997574,,,0.5161718060232746,3,0,0,3,0,0,3,0,0,3,0,0,3,"['19', '19', '19']"
-93.261902,44.975143,210,-105.6,,,-101.22,,,-104.32,,,-117.465,,,-101.22,-104.6,,,-100.44,,,-103.16,,,-117.16,,,-100.44,-106.6,,,-102.0,,,-105.48,,,-117.77,,,-102.0,1.4142135623730951,,,1.1030865786510158,,,1.6404877323527904,,,0.4313351365237986,,,1.1030865786510158,2,0,0,2,0,0,2,0,0,2,0,0,2,"['19', '19']"
-93.261902,44.975304,30,,,,-119.02,,,,,,,,,-118.91,,,,-119.02,,,,,,,,,-118.91,,,,-119.02,,,,,,,,,-118.91,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,['19']
-93.261902,44.975307,30,,,,-120.04,,,,,,,,,-119.53,,,,-120.04,,,,,,,,,-119.53,,,,-120.04,,,,,,,,,-119.53,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,['19']
-93.261902,44.975311,30,,,,-119.59,,,-120.62,,,,,,-119.275,,,,-119.59,,,-120.62,,,,,,-119.03,,,,-119.59,,,-120.62,,,,,,-119.52,,,,,,,,,,,,,0.34648232278140967,0,0,0,1,0,0,1,0,0,0,0,0,2,"['19', '19']"
-93.261902,44.975315,30,,,,-120.92,,,-122.49,,,,,,-120.975,,,,-120.92,,,-122.49,,,,,,-120.36,,,,-120.92,,,-122.49,,,,,,-121.59,,,,,,,,,,,,,0.8697413408594613,0,0,0,1,0,0,1,0,0,0,0,0,2,"['19', '19']"
-93.261902,44.975315,270,,,,-120.77,,,,,,,,,-121.75,,,,-120.77,,,,,,,,,-121.75,,,,-120.77,,,,,,,,,-121.75,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,['5']
-93.261902,44.975319,270,,,,-120.77,,,,,,,,,-121.70333333333333,,,,-120.77,,,,,,,,,-121.64,,,,-120.77,,,,,,,,,-121.75,,,,0.0,,,,,,,,,0.05686240703076883,0,0,0,3,0,0,0,0,0,0,0,0,3,"['5', '5', '5']"
-93.261902,44.975323,270,,,,-120.77,,,,,,,,,-121.215,,,,-120.77,,,,,,,,,-120.98,,,,-120.77,,,,,,,,,-121.45,,,,0.0,,,,,,,,,0.33234018715767655,0,0,0,2,0,0,0,0,0,0,0,0,2,"['5', '5']"
-93.261902,44.975327,270,,,,-120.36,,,,,,,,,-120.09,,,,-120.36,,,,,,,,,-120.09,,,,-120.36,,,,,,,,,-120.09,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,['5']
-93.261902,44.975327,300,,,,-120.16,,,,,,,,,-119.9,,,,-120.16,,,,,,,,,-119.9,,,,-120.16,,,,,,,,,-119.9,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,['5']
-93.261902,44.97533,90,,,,-116.26666666666667,,,,,,,,,-116.26666666666667,,,,-116.26,,,,,,,,,-116.26,,,,-116.27,,,,,,,,,-116.27,,,,0.005773502691891007,,,,,,,,,0.005773502691891007,0,0,0,3,0,0,0,0,0,0,0,0,3,"['1', '1', '1']"
-93.261902,44.97533,120,,,,-116.32499999999999,,,,,,,,,-116.285,,,,-116.27,,,,,,,,,-116.27,,,,-116.38,,,,,,,,,-116.3,,,,0.0777817459305148,,,,,,,,,0.02121320343559723,0,0,0,2,0,0,0,0,0,0,0,0,2,"['1', '1']"
-93.261902,44.97533,270,,,,-121.92,,,,,,,,,-121.845,,,,-121.89,,,,,,,,,-121.84,,,,-121.95,,,,,,,,,-121.85,,,,0.04242640687119446,,,,,,,,,0.007071067811859044,0,0,0,2,0,0,0,0,0,0,0,0,2,"['5', '5']"
-93.261902,44.97533,300,,,,-120.45500000000001,,,-123.11,,,,,,-120.96833333333332,,,,-120.16,,,-122.96,,,,,,-120.15,,,,-120.69,,,-123.26,,,,,,-122.38,,,,0.22546248764115248,,,0.2121320343559723,,,,,,0.8100473237204463,0,0,0,4,0,0,2,0,0,0,0,0,6,"['5', '5', '5', '5', '5', '5']"
-93.261902,44.975334,240,,,,-104.18,,,,,,,,,-104.17,,,,-104.18,,,,,,,,,-104.17,,,,-104.18,,,,,,,,,-104.17,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,['10']
-93.261902,44.975334,270,,,,-121.17,,,,,,,,,-121.13,,,,-120.8,,,,,,,,,-120.78,,,,-121.54,,,,,,,,,-121.48,,,,0.5232590180780515,,,,,,,,,0.49497474683058024,0,0,0,2,0,0,0,0,0,0,0,0,2,"['5', '5']"
-93.261902,44.975338,240,,,,-104.8,,,,,,,,,-104.79,,,,-104.8,,,,,,,,,-104.79,,,,-104.8,,,,,,,,,-104.79,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,['10']
-93.261902,44.975342,240,,,,-106.9075,,,,,,,,,-106.7075,,,,-105.75,,,,,,,,,-105.73,,,,-108.4,,,,,,,,,-107.96,,,,1.1163444808839245,,,,,,,,,0.9293142633146151,0,0,0,4,0,0,0,0,0,0,0,0,4,"['10', '10', '10', '10']"
-93.261902,44.975357,120,,,,-107.79,,,,,,,,,-108.01,,,,-107.79,,,,,,,,,-108.01,,,,-107.79,,,,,,,,,-108.01,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,['8']
-93.261902,44.975361,120,,,,-113.5,,,,,,,,,-113.46000000000001,,,,-110.16,,,,,,,,,-110.14,,,,-116.84,,,,,,,,,-116.78,,,,4.723473298326143,,,,,,,,,4.695189027078681,0,0,0,2,0,0,0,0,0,0,0,0,2,"['8', '8']"
-93.261902,44.975361,150,,,,-119.37,,,-122.55,,,,,,-119.985,,,,-119.37,,,-122.55,,,,,,-119.36,,,,-119.37,,,-122.55,,,,,,-120.61,,,,,,,,,,,,,0.8838834764831844,0,0,0,1,0,0,1,0,0,0,0,0,2,"['8', '8']"
-93.261902,44.975361,210,,,,-114.38,,,,,,,,,-114.422,,,,-113.95,,,,,,,,,-113.95,,,,-114.8,,,,,,,,,-114.8,,,,0.41133927602405895,,,,,,,,,0.4337856613582302,0,0,0,5,0,0,0,0,0,0,0,0,5,"['1', '1', '1', '1', '1']"
-93.261902,44.975365,0,,,,,,,-119.58,,,,,,-118.64,,,,,,,-119.58,,,,,,-118.64,,,,,,,-119.58,,,,,,-118.64,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,1,['5']
-93.261902,44.975365,210,,,,-113.95,,,,,,,,,-113.955,,,,-113.95,,,,,,,,,-113.95,,,,-113.95,,,,,,,,,-113.96,,,,0.0,,,,,,,,,0.007071067811859044,0,0,0,2,0,0,0,0,0,0,0,0,2,"['1', '1']"
-93.261902,44.975368,0,,,,-117.33,,,-115.655,,,,,,-115.454,,,,-117.33,,,-114.19,,,,,,-114.14,,,,-117.33,,,-116.36,,,,,,-115.85,,,,,,,1.010296986039258,,,,,,0.7375161015191433,0,0,0,1,0,0,4,0,0,0,0,0,5,"['5', '5', '5', '5', '5']"
-93.261902,44.975368,30,,,,-120.13,,,-118.63,,,,,,-118.74000000000001,,,,-120.13,,,-118.63,,,,,,-117.81,,,,-120.13,,,-118.63,,,,,,-119.67,,,,,,,,,,,,,1.315218613006983,0,0,0,1,0,0,1,0,0,0,0,0,2,"['5', '5']"
-93.261902,44.975368,210,,,,-113.955,,,,,,,,,-114.05,,,,-113.95,,,,,,,,,-114.0,,,,-113.96,,,,,,,,,-114.1,,,,0.007071067811859044,,,,,,,,,0.07071067811865074,0,0,0,2,0,0,0,0,0,0,0,0,2,"['1', '1']"
-93.261902,44.975368,330,-93.40333333333332,,,-93.64,-110.23333333333333,,-94.86666666666667,,,,,,-91.77,-92.52,,,-90.54,-107.85,,-93.1,,,,,,-89.84,-94.95,,,-96.85,-113.75,,-96.64,,,,,,-93.63,1.3439618050128315,,,3.15643786569607,3.1089923340743963,,1.7700094161708118,,,,,,1.89596940903591,3,0,0,3,3,0,3,0,0,0,0,0,3,"['19', '19', '19']"
-93.261902,44.975372,0,,,,,,,-116.44,,,,,,-115.845,,,,,,,-115.94,,,,,,-115.52,,,,,,,-116.94,,,,,,-116.17,,,,,,,0.7071067811865476,,,,,,0.4596194077712599,0,0,0,0,0,0,2,0,0,0,0,0,2,"['5', '5']"
-93.261902,44.975372,210,,,,,,,-114.68,,,,,,-114.59,,,,,,,-114.68,,,,,,-114.59,,,,,,,-114.68,,,,,,-114.59,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,1,['1']
-93.261902,44.975372,270,-96.58,,,-91.02,,,-99.14,,,-115.66,,,-92.68,-96.58,,,-91.02,,,-99.14,,,-115.66,,,-92.68,-96.58,,,-91.02,,,-99.14,,,-115.66,,,-92.68,,,,,,,,,,,,,,1,0,0,1,0,0,1,0,0,1,0,0,1,['19']
-93.261902,44.975376,0,,,,-115.47,,,-115.91,,,,,,-114.36500000000001,,,,-115.47,,,-115.91,,,,,,-113.3,,,,-115.47,,,-115.91,,,,,,-115.43,,,,,,,,,,,,,1.506137443927358,0,0,0,1,0,0,1,0,0,0,0,0,2,"['5', '5']"
-93.261902,44.97538,0,,,,-113.11,,,,,,,,,-112.79499999999999,,,,-113.11,,,,,,,,,-112.77,,,,-113.11,,,,,,,,,-112.82,,,,0.0,,,,,,,,,0.03535533905932034,0,0,0,2,0,0,0,0,0,0,0,0,2,"['5', '5']"
-93.261902,44.97538,60,,,,-117.138,,,-122.21,,,,,,-117.615,,,,-111.94,,,-122.21,,,,,,-111.9,,,,-119.79,,,-122.21,,,,,,-120.48,,,,3.048814523712459,,,,,,,,,3.010905179509972,0,0,0,5,0,0,1,0,0,0,0,0,6,"['10', '10', '10', '10', '10', '5']"
-93.261902,44.97538,150,,,,-111.94,,,,,,,,,-110.72,,,,-111.94,,,,,,,,,-110.72,,,,-111.94,,,,,,,,,-110.72,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,['5']
-93.261902,44.97538,210,,,,-110.3,,,,,,,,,-110.33,,,,-110.3,,,,,,,,,-110.33,,,,-110.3,,,,,,,,,-110.33,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,['5']
-93.261902,44.97538,270,,,,-110.45,,,,,,,,,-110.76,,,,-110.45,,,,,,,,,-110.76,,,,-110.45,,,,,,,,,-110.76,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,['5']
-93.261902,44.97538,330,,,,-110.03333333333335,,,-115.77,,,,,,-109.10999999999999,,,,-109.76,,,-115.77,,,,,,-108.2,,,,-110.58,,,-115.77,,,,,,-110.58,,,,0.47342722073548815,,,,,,,,,1.0248251883451427,0,0,0,3,0,0,1,0,0,0,0,0,4,"['5', '5', '5', '5']"
-93.261902,44.975391,210,-115.66,,,-114.9525,,,,,,,,,-114.352,-115.66,,,-113.76,,,,,,,,,-113.58,-115.66,,,-116.67,,,,,,,,,-115.83,,,,1.3085456303341854,,,,,,,,,0.9082235407651575,1,0,0,4,0,0,0,0,0,0,0,0,5,"['19', '19', '19', '19', '19']"
-93.261902,44.97543,210,,,,-124.11,,,,,,,,,-124.11,,,,-124.11,,,,,,,,,-124.11,,,,-124.11,,,,,,,,,-124.11,,,,0.0,,,,,,,,,0.0,0,0,0,2,0,0,0,0,0,0,0,0,2,"['5', '5']"
-93.261902,44.975433,210,,,,-124.13,,,,,,,,,-123.95,,,,-124.13,,,,,,,,,-123.95,,,,-124.13,,,,,,,,,-123.95,,,,0.0,,,,,,,,,0.0,0,0,0,2,0,0,0,0,0,0,0,0,2,"['5', '5']"
-93.261902,44.975445,210,,,,-109.2,,,,,,,,,-109.2,,,,-109.2,,,,,,,,,-109.2,,,,-109.2,,,,,,,,,-109.2,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,['7']
-93.261902,44.975449,30,,,,,,,,-127.15,,,,,-124.76,,,,,,,,-127.15,,,,,-124.76,,,,,,,,-127.15,,,,,-124.76,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,1,['19']
-93.261902,44.975449,60,,,,-124.785,,,-126.05,,,,,,-123.88333333333333,,,,-124.19,,,-126.05,,,,,,-123.49,,,,-125.38,,,-126.05,,,,,,-124.13,,,,0.84145706961199,,,,,,,,,0.3442867022313388,0,0,0,2,0,0,1,0,0,0,0,0,3,"['14', '14', '14']"
-93.261902,44.975449,90,,,,-113.05,,,,,,,,,-113.05,,,,-113.05,,,,,,,,,-113.05,,,,-113.05,,,,,,,,,-113.05,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,['5']
-93.261902,44.975449,120,,,,-112.53,,,,,,,,,-112.55,,,,-112.53,,,,,,,,,-112.55,,,,-112.53,,,,,,,,,-112.55,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,['5']
-93.261902,44.975449,210,,,,-107.88333333333333,,,,,,,,,-107.89999999999999,,,,-107.55,,,,,,,,,-107.56,,,,-108.41,,,,,,,,,-108.44,,,,0.4614469994845906,,,,,,,,,0.4728636167014662,0,0,0,3,0,0,0,0,0,0,0,0,3,"['7', '7', '7']"
-93.261902,44.975449,300,-104.33999999999999,,,-100.80000000000001,-114.62,,-103.38333333333333,,,-110.60499999999999,,,-99.96666666666665,-103.3,,,-100.34,-114.62,,-103.19,,,-110.58,,,-99.2,-105.74,,,-101.55,-114.62,,-103.76,,,-110.63,,,-100.75,1.2592060990957747,,,0.6550572494064822,,,0.3262412195497924,,,0.035355339059330394,,,0.7751343969488975,3,0,0,3,1,0,3,0,0,2,0,0,3,"['8', '8', '8']"
-93.261902,44.975452,30,,,,,,,-130.56,,,,,,-123.77,,,,,,,-130.56,,,,,,-123.77,,,,,,,-130.56,,,,,,-123.77,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,1,['19']
-93.261902,44.975452,210,,,,-109.19,,,,,,,,,-109.2,,,,-109.19,,,,,,,,,-109.2,,,,-109.19,,,,,,,,,-109.2,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,['7']
-93.261902,44.975452,300,-105.64,,,-104.46000000000001,-113.645,,-106.715,,,,,,-103.13499999999999,-102.87,,,-103.74,-113.47,,-105.23,,,,,,-101.89,-108.41,,,-105.18,-113.82,,-108.2,,,,,,-104.38,3.9173715677734675,,,1.018233764908632,0.24748737341528762,,2.100107140124045,,,,,,1.7606958851545047,2,0,0,2,2,0,2,0,0,0,0,0,2,"['8', '8']"
-93.261902,44.975456,30,,,,-123.66,,,,,,,,,-121.06,,,,-123.66,,,,,,,,,-121.06,,,,-123.66,,,,,,,,,-121.06,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,['19']
-93.261902,44.97546,30,,,,-119.68,,,,,,,,,-118.925,,,,-119.48,,,,,,,,,-118.82,,,,-119.88,,,,,,,,,-119.03,,,,0.282842712474618,,,,,,,,,0.14849242404918062,0,0,0,2,0,0,0,0,0,0,0,0,2,"['19', '19']"
-93.261902,44.975464,30,,,,,,,-121.72,,,,,,-120.255,,,,,,,-121.17,,,,,,-119.56,,,,,,,-122.27,,,,,,-120.95,,,,,,,0.7778174593051983,,,,,,0.9828784258493065,0,0,0,0,0,0,2,0,0,0,0,0,2,"['19', '19']"
-93.261902,44.975468,30,,,,-122.03,,,,,,,,,-120.76,,,,-122.03,,,,,,,,,-120.76,,,,-122.03,,,,,,,,,-120.76,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,['19']
